station_code,datetime_UTC,t_out,rh_out,lat,long,time_zone
724830-23232,2018-01-01T00:00:00Z,12.2,66.56496588,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T01:00:00Z,10.6,71.45724266,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T02:00:00Z,9.4,80.07409398,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T03:00:00Z,10,74.35418897,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T04:00:00Z,8.9,80.00646215,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T05:00:00Z,7.8,82.65847745,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T06:00:00Z,7.2,86.07555283,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T07:00:00Z,4.4,96.60214545,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T08:00:00Z,4.4,96.60214545,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T09:00:00Z,5.2,94.66424454,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T10:00:00Z,5,95.95333742,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T11:00:00Z,5.6,95.9716738,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T12:00:00Z,6.1,92.75089629,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T13:00:00Z,5.6,95.9716738,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T14:00:00Z,5.6,95.9716738,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T15:00:00Z,3.9,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T16:00:00Z,6.7,96.00486252,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T17:00:00Z,10.6,79.69331198,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T18:00:00Z,13.3,64.55412919,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T19:00:00Z,15,55.5186116,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T20:00:00Z,16.7,51.89520783,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T21:00:00Z,17.8,46.4528715,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T22:00:00Z,18.3,45.01192502,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-01T23:00:00Z,16.7,49.80452414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T00:00:00Z,15,51.46429968,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T01:00:00Z,11.1,69.13776111,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T02:00:00Z,9.4,77.38074489,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T03:00:00Z,8.3,83.28740523,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T04:00:00Z,8.3,86.18357232,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T05:00:00Z,7.2,89.69355948,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T06:00:00Z,6.7,92.782985,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T07:00:00Z,6.1,92.75089629,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T08:00:00Z,5,92.69132016,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T09:00:00Z,5.6,92.08605879,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T10:00:00Z,5,95.95333742,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T11:00:00Z,5,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T12:00:00Z,4.4,96.60214545,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T13:00:00Z,5,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T14:00:00Z,5.6,92.08605879,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T15:00:00Z,4.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T16:00:00Z,5.6,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T17:00:00Z,9.4,83.4141071,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T18:00:00Z,12.2,71.74493145,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T19:00:00Z,13.9,64.24264049,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T20:00:00Z,14.4,64.78456092,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T21:00:00Z,15,59.84968875,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T22:00:00Z,15,62.33445267,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-02T23:00:00Z,14.4,64.78456092,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T00:00:00Z,13.3,71.93941188,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T01:00:00Z,11.7,79.84167991,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T02:00:00Z,11.1,83.04714517,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T03:00:00Z,10,86.34726033,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T04:00:00Z,9.4,89.85514238,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T05:00:00Z,9.4,92.92393885,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T06:00:00Z,8.9,92.898253,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T07:00:00Z,8.3,96.70051414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T08:00:00Z,8.3,96.70051414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T09:00:00Z,8.3,96.70051414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T10:00:00Z,8.3,96.70051414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T11:00:00Z,8.3,96.70051414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T12:00:00Z,7.2,96.67335049,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T13:00:00Z,6.666666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T14:00:00Z,6.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T15:00:00Z,5,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T16:00:00Z,7.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T17:00:00Z,8.333333333,96.43258817,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T18:00:00Z,12.2,77.27423212,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T19:00:00Z,13.3,74.89365475,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T20:00:00Z,13.9,72.04437966,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T21:00:00Z,13.9,72.04437966,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T22:00:00Z,13.9,72.04437966,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-03T23:00:00Z,13.3,74.89365475,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T00:00:00Z,12.8,83.24066675,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T01:00:00Z,11.7,89.42495613,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T02:00:00Z,11.7,93.03974085,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T03:00:00Z,11.7,89.42495613,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T04:00:00Z,10.6,96.11825065,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T05:00:00Z,11.1,93.00989845,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T06:00:00Z,10.6,98.70608355,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T07:00:00Z,10.93333333,98.92256572,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T08:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T09:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T10:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T11:00:00Z,11.7,96.14907762,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T12:00:00Z,11.7,93.03974085,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T13:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T14:00:00Z,10.6,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T15:00:00Z,10,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T16:00:00Z,11.7,96.14907762,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T17:00:00Z,12.8,86.60858619,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T18:00:00Z,13.3,83.84829017,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T19:00:00Z,16.1,75.33403149,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T20:00:00Z,17.2,67.55237567,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T21:00:00Z,18.3,67.76194876,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T22:00:00Z,18.3,65.57838183,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-04T23:00:00Z,17.8,69.91919483,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T00:00:00Z,16.1,77.83784789,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T01:00:00Z,13.9,93.14701747,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T02:00:00Z,11.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T03:00:00Z,12.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T04:00:00Z,11.85,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T05:00:00Z,11.225,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T06:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T07:00:00Z,10.85,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T08:00:00Z,10.76666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T09:00:00Z,10.775,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T10:00:00Z,11.95,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T11:00:00Z,11.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T12:00:00Z,11.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T13:00:00Z,11.95,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T14:00:00Z,11.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T15:00:00Z,13.3,96.81859489,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T16:00:00Z,13.3,96.81859489,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T17:00:00Z,15,89.66343052,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T18:00:00Z,15,89.66343052,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T19:00:00Z,15.6,92.63240163,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T20:00:00Z,15.8,95.04896456,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T21:00:00Z,14.85,99.05967237,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T22:00:00Z,15,98.11934474,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-05T23:00:00Z,15,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T00:00:00Z,15,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T01:00:00Z,14.46666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T02:00:00Z,14.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T03:00:00Z,13.95,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T04:00:00Z,13.3,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T05:00:00Z,13.2,98.72743796,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T06:00:00Z,12.15,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T07:00:00Z,11.86666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T08:00:00Z,11.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T09:00:00Z,11.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T10:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T11:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T12:00:00Z,10.8,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T13:00:00Z,10,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T14:00:00Z,8.9,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T15:00:00Z,8.3,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T16:00:00Z,9.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T17:00:00Z,10.3,94.23510918,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T18:00:00Z,12.8,79.9879054,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T19:00:00Z,13.3,74.89365475,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T20:00:00Z,15,67.12507869,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T21:00:00Z,13.9,77.52337556,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T22:00:00Z,14.4,75.06850764,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-06T23:00:00Z,13.9,77.52337556,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T00:00:00Z,11.7,85.93365991,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T01:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T02:00:00Z,9.4,92.92393885,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T03:00:00Z,8.3,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T04:00:00Z,7.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T05:00:00Z,6.928571429,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T06:00:00Z,6.728571429,99.52476436,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T07:00:00Z,6.22,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T08:00:00Z,6.34,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T09:00:00Z,6.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T10:00:00Z,6.066666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T11:00:00Z,5.766666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T12:00:00Z,5,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T13:00:00Z,5.6,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T14:00:00Z,6.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T15:00:00Z,6.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T16:00:00Z,6.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T17:00:00Z,6.95,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T18:00:00Z,7.9,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T19:00:00Z,8.133333333,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T20:00:00Z,9.4,92.92393885,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T21:00:00Z,10.3,91.14876048,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T22:00:00Z,10.6,89.34300318,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-07T23:00:00Z,10.6,92.36899133,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T00:00:00Z,10.2,92.7593423,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T01:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T02:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T03:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T04:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T05:00:00Z,8.3,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T06:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T07:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T08:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T09:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T10:00:00Z,9.4,96.72723781,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T11:00:00Z,9.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T12:00:00Z,9.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T13:00:00Z,9.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T14:00:00Z,9.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T15:00:00Z,9.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T16:00:00Z,9.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T17:00:00Z,9.85,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T18:00:00Z,10.15,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T19:00:00Z,11.05,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T20:00:00Z,11.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T21:00:00Z,11.85,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T22:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-08T23:00:00Z,11.08,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T00:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T01:00:00Z,12.8,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T02:00:00Z,13.9,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T03:00:00Z,13.9,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T04:00:00Z,13,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T05:00:00Z,12.96666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T06:00:00Z,12.35,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T07:00:00Z,12.025,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T08:00:00Z,11.225,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T09:00:00Z,11.01428571,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T10:00:00Z,11.06666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T11:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T12:00:00Z,11.06666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T13:00:00Z,12.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T14:00:00Z,11.225,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T15:00:00Z,10.85,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T16:00:00Z,11.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T17:00:00Z,11.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T18:00:00Z,12.03333333,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T19:00:00Z,13.05,98.40929745,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T20:00:00Z,13.3,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T21:00:00Z,13.3,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T22:00:00Z,12.8,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-09T23:00:00Z,12.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T00:00:00Z,12.1,98.39667398,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T01:00:00Z,12.13333333,97.86223198,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T02:00:00Z,11.95,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T03:00:00Z,12.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T04:00:00Z,12.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T05:00:00Z,11.95,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T06:00:00Z,11.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T07:00:00Z,10.6,96.11825065,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T08:00:00Z,10,96.10122704,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T09:00:00Z,9.4,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T10:00:00Z,9.6,97.60948828,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T11:00:00Z,10,95.25966633,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T12:00:00Z,10,92.95451779,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T13:00:00Z,9.7,92.93922832,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T14:00:00Z,9.4,89.85514238,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T15:00:00Z,9.4,88.07253718,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T16:00:00Z,9.4,86.28993198,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T17:00:00Z,10.6,77.03467782,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T18:00:00Z,11.1,74.53654749,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T19:00:00Z,12.2,77.27423212,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T20:00:00Z,12.8,77.36278946,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T21:00:00Z,13.3,77.43606495,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T22:00:00Z,13.15,75.8852547,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-10T23:00:00Z,12.8,77.36278946,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T00:00:00Z,12.2,80.44456998,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T01:00:00Z,12.2,78.85940105,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T02:00:00Z,12.2,80.44456998,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T03:00:00Z,9.4,92.92393885,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T04:00:00Z,8.3,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T05:00:00Z,7.8,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T06:00:00Z,7.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T07:00:00Z,6.86,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T08:00:00Z,6.55,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T09:00:00Z,5.983333333,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T10:00:00Z,5.766666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T11:00:00Z,5.85,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T12:00:00Z,5.85,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T13:00:00Z,6.7,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T14:00:00Z,7.2,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T15:00:00Z,8.3,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T16:00:00Z,8.9,96.06962617,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T17:00:00Z,10.6,92.36899133,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T18:00:00Z,12.2,86.55343188,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T19:00:00Z,12.8,86.60858619,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T20:00:00Z,13.3,83.84829017,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T21:00:00Z,15,77.68171284,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T22:00:00Z,14.7,77.89579772,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-11T23:00:00Z,15.6,72.33761139,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T00:00:00Z,14.4,78.10988259,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T01:00:00Z,12.2,90.05361589,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T02:00:00Z,10.6,96.11825065,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T03:00:00Z,12.2,90.05361589,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T04:00:00Z,10.6,96.11825065,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T05:00:00Z,9.1,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T06:00:00Z,8.18,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T07:00:00Z,8,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T08:00:00Z,7.466666667,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T09:00:00Z,7.65,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T10:00:00Z,6.55,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T11:00:00Z,7.65,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T12:00:00Z,8.3,100,38.5816,-121.4944,America/Los_Angeles
724830-23232,2018-01-12T13:00:00Z,8.3,100,38.5816,-121.4944,America/Los_Angeles
